created_at,handle,mined_at,retweet_count,text,tweet_id,subjectivity,polarity,sentiment
Sun Nov 12 22:33:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012383,280,This ancient shark with a snake head and 300 teeth is why we should just say nope to the ocean https://t.co/1NTxC6X6YO,929839484555972610,0.0,0.0,neutral
Sun Nov 12 22:31:08 +0000 2017,Washington Post,2017-11-15 12:19:31.012393,965,"He has never tried a case, but Trump wants to make him judge for life https://t.co/bYFAXkPvop",929839002626162688,0.1,0.2,positive
Sun Nov 12 22:27:06 +0000 2017,Washington Post,2017-11-15 12:19:31.012398,257,Opinion | Russia’s mark: A dangerous fool for a president https://t.co/K6dAPioZr4,929837988137373697,0.9,-0.6,negative
Sun Nov 12 22:09:01 +0000 2017,Washington Post,2017-11-15 12:19:31.012403,79,Outspoken Republican Corey Stewart defends Senate candidate Roy Moore https://t.co/4VzfsYwHtK,929833435874627584,0.0,0.0,neutral
Sun Nov 12 21:36:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012407,12,Best and worst moments from the Redskins-Vikings game https://t.co/i3oKcxWQuz,929825142787792902,0.5666666666666668,-0.13333333333333333,negative
Sun Nov 12 21:23:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012412,45,"U.S. wants to build ""tsunami of air power"" in Afghanistan, but impact is years away https://t.co/GAbBLh2KaI",929821873386541061,0.1,0.2,positive
Sun Nov 12 21:14:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012417,151,When Russian meddling in the U.S. got so bad the ambassador got the boot https://t.co/hoc1KqJPX7,929819619434606592,0.3333333333333333,-0.3499999999999999,negative
Sun Nov 12 21:07:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012422,35,"After Texas church massacre, tiny town turns to prayer to begin healing process https://t.co/HjSszVwfFk",929817847127248896,0.5,0.0,neutral
Sun Nov 12 21:03:43 +0000 2017,Washington Post,2017-11-15 12:19:31.012426,37,Analysis: A complicated question amid the Louis C.K. fallout: Do we miss Gawker?  https://t.co/yUOuRomZqu,929817001752743939,1.0,-0.5,negative
Sun Nov 12 20:26:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012431,158,Senior White House aide: Give Roy Moore more time to defend himself https://t.co/CWlImJGSXR,929807526568300544,0.25,0.25,positive
Sun Nov 12 19:59:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012436,8,"Analysis | College football winners and losers: Auburn, Ohio State and the case for a two-loss playoff team https://t.co/jWNUJdS8XW",929800746354315270,0.2,-0.2,negative
Sun Nov 12 19:50:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012441,84,"Beyond calling Trump a ""dotard"": A history of epic North Korean insults https://t.co/xfVg9HGvYO",929798465600794624,0.4,0.1,positive
Sun Nov 12 19:42:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012445,211,"Analysis | ""Pray for an Islamic Holocaust"": Tens of thousands from Europe’s far right march in Poland https://t.co/UYYHPUb670",929796452070588416,0.7678571428571428,0.19285714285714284,positive
Sun Nov 12 19:17:41 +0000 2017,Washington Post,2017-11-15 12:19:31.012451,55,"Roy Moore: Alabama voters will ""see through this charade"" of sexual misconduct claim https://t.co/hEudV1Cx0i",929790321260711938,0.8333333333333334,0.5,positive
Sun Nov 12 18:42:06 +0000 2017,Washington Post,2017-11-15 12:19:31.012456,49,"A few months after Harvey, Houston’s long recovery quietly heads inside https://t.co/BwFweJyPsm",929781364152553481,0.27777777777777773,-0.08333333333333333,negative
Sun Nov 12 18:41:57 +0000 2017,Washington Post,2017-11-15 12:19:31.012460,318,"Older and Wiser: At 86, Dan Rather is making a name for himself on Facebook https://t.co/Qc7TBNQjhr",929781328052146176,0.3333333333333333,0.16666666666666666,positive
Sun Nov 12 18:08:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012465,93,Trump says Putin sincere in denial of Russian meddling https://t.co/zCr1PJJfLa,929772794925207555,0.25,0.25,positive
Sun Nov 12 17:54:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012470,136,"Analysis: As Trump arrives in Manila, a young victim of Duterte’s devastating ""drug war"" is mourned https://t.co/alpwg3D3Pr",929769268652269573,0.48333333333333334,-0.325,negative
Sun Nov 12 17:29:06 +0000 2017,Washington Post,2017-11-15 12:19:31.012475,81,"Texas gunman’s ex-wife said he once put a gun to her head and asked, ""Do you want to die?"" https://t.co/kh7CvQ4IFs",929762993478520837,0.0,0.0,neutral
Sun Nov 12 17:06:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012480,147,Analysis: North Korean insults to U.S. leaders are nothing new — but Trump’s deeply personal reactions are https://t.co/f0ByBdy97Q,929757207654289408,0.37727272727272726,0.06818181818181818,positive
Sun Nov 12 16:50:19 +0000 2017,Washington Post,2017-11-15 12:19:31.012484,60,A small-town doctor wanted to perform surgeries for transgender women. He faced an uphill battle. https://t.co/JjLVqG7703,929753233391865856,0.0,0.0,neutral
Sun Nov 12 16:11:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012489,42,The perfect pancake recipes for Sunday morning brunch https://t.co/OC5ZEtKgGe,929743349082415104,1.0,1.0,positive
Sun Nov 12 15:47:53 +0000 2017,Washington Post,2017-11-15 12:19:31.012493,72,How SNL and Tiffany Haddish went after sexual misconduct https://t.co/K5VdRRSxgp,929737523571646464,0.8333333333333334,0.5,positive
Sun Nov 12 15:15:37 +0000 2017,Washington Post,2017-11-15 12:19:31.012498,1873,"Former U.S. intelligence officials: Trump being ""played"" by Putin https://t.co/yKrDfgopri",929729403143311360,0.0,0.0,neutral
Sun Nov 12 14:43:39 +0000 2017,Washington Post,2017-11-15 12:19:31.012503,494,Analysis: Where do kids learn to undervalue women? From their parents. https://t.co/4qVL7KPUvd,929721356396228614,0.0,0.0,neutral
Sun Nov 12 14:08:10 +0000 2017,Washington Post,2017-11-15 12:19:31.012508,173,Analysis: SNL’s Roy Moore sketch is one big joke about Alabama being backward https://t.co/2pucvTh9oC,929712427515736064,0.1,0.0,neutral
Sun Nov 12 13:38:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012512,31,These are the 5 recipes our readers loved most this week https://t.co/QgWMh3EeMp,929704849993760768,0.65,0.6,positive
Sun Nov 12 13:01:54 +0000 2017,Washington Post,2017-11-15 12:19:31.012519,156,"Regular painkillers work as well as opioids for sprains, strains and fractures https://t.co/tyvr4v08o3",929695749943808001,0.07692307692307693,0.0,neutral
Sun Nov 12 12:29:58 +0000 2017,Washington Post,2017-11-15 12:19:31.012523,142,Perspective: Why politicians got away with sexual misconduct for so long https://t.co/VaeC3f7d0C,929687715423182853,0.6166666666666667,0.225,positive
Sun Nov 12 11:56:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012528,57,"The perfect pancake recipes for your next breakfast, brunch or brinner https://t.co/EW7G6TdPgD",929679196049338368,0.5,0.5,positive
Sun Nov 12 11:22:59 +0000 2017,Washington Post,2017-11-15 12:19:31.012534,160,Playing outside seems to help kids’ vision https://t.co/eTOBZQ68z4,929670859052154880,0.05,0.0,neutral
Sun Nov 12 10:45:56 +0000 2017,Washington Post,2017-11-15 12:19:31.012539,27,"Taylor Swift’s ""Reputation"": A track-by-track breakdown of feuds, relationships and Kanye https://t.co/14Osugh0Qw",929661532069351425,0.0,0.0,neutral
Sun Nov 12 10:13:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012543,18,"Review: A vigilante finds himself in the crosshairs of the war on drugs in ""The Midnight Line"" https://t.co/ImZC0EImi3",929653273929371648,0.0,0.0,neutral
Sun Nov 12 09:37:23 +0000 2017,Washington Post,2017-11-15 12:19:31.012548,24,"Analysis | Taylor Swift’s ""Reputation"": A track-by-track breakdown of feuds, relationships and Kanye https://t.co/4y3gCKWnNJ",929644280406335489,0.0,0.0,neutral
Sun Nov 12 09:04:37 +0000 2017,Washington Post,2017-11-15 12:19:31.012552,158,The U.S. Postal Service is taking on Alzheimer’s with a new stamp https://t.co/pCxfXYAYs5,929636034673029122,0.45454545454545453,0.13636363636363635,positive
Sun Nov 12 08:30:17 +0000 2017,Washington Post,2017-11-15 12:19:31.012556,14,"Perspective: The more Kirk Cousins plays for the Redskins, the more he shows his worth https://t.co/tudvzgA7Rd",929627394507452416,0.3666666666666667,0.43333333333333335,positive
Sun Nov 12 07:59:08 +0000 2017,Washington Post,2017-11-15 12:19:31.012561,124,Too many Americans take unnecessary and potentially harmful antibiotics https://t.co/qsNsd1Ss2j,929619557576265728,0.7999999999999999,0.033333333333333326,positive
Sun Nov 12 07:24:31 +0000 2017,Washington Post,2017-11-15 12:19:31.012566,249,North Korean insults to U.S. leaders are nothing new — but Trump’s deeply personal reactions are https://t.co/WRyjLX8IgW,929610844350148608,0.37727272727272726,0.06818181818181818,positive
Sun Nov 12 06:54:53 +0000 2017,Washington Post,2017-11-15 12:19:31.012570,396,New Delhi’s ‘gas chamber’ smog is so bad that United Airlines has stopped flying there https://t.co/85O2n8D2lc,929603386500141056,0.5606060606060606,-0.28181818181818175,negative
Sun Nov 12 06:44:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012574,49,"Perspective: With a new trilogy in the works, Star Wars has defeated Star Trek for decades https://t.co/Hr4c0J0pWz",929600678770741249,0.45454545454545453,0.13636363636363635,positive
Sun Nov 12 06:09:49 +0000 2017,Washington Post,2017-11-15 12:19:31.012578,113,From The Post's Editorial Board: The list of lives we’ve lost grows again https://t.co/0QWHVTZ7UZ,929592045915836417,0.0,0.0,neutral
Sun Nov 12 05:36:11 +0000 2017,Washington Post,2017-11-15 12:19:31.012583,137,"""I don’t feel wealthy"": The upper middle class is worried about paying for the tax plan https://t.co/yGHYMIkToa",929583582678536192,0.3333333333333333,0.16666666666666666,positive
Sun Nov 12 05:02:44 +0000 2017,Washington Post,2017-11-15 12:19:31.012588,77,"He loved ""The Simpsons."" But Hari Kondabolu has a problem with Apu. https://t.co/8jPa1z2NkZ",929575164395827200,0.8,0.7,positive
Sun Nov 12 04:30:53 +0000 2017,Washington Post,2017-11-15 12:19:31.012593,130,Meet the woman behind NASA’s 360-degree videos https://t.co/t1Gj4xtFt9,929567148636241921,0.7,-0.4,negative
Sun Nov 12 03:53:29 +0000 2017,Washington Post,2017-11-15 12:19:31.012597,174,He says he shattered his hip buying a watermelon at Walmart. A jury awarded him $7.5 million. https://t.co/1oHxzQ2k5y,929557738836897793,0.0,0.0,neutral
Sun Nov 12 03:19:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012602,13,News quiz: Unsolved mysteries https://t.co/esOahNsnaw,929549066278785024,0.0,0.0,neutral
Sun Nov 12 03:05:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012607,140,Fact: Kennesaw State’s turnover plank is way better than Miami’s turnover chain https://t.co/VVUVGA3Vxw,929545551066140672,0.5,0.5,positive
Sun Nov 12 02:37:45 +0000 2017,Washington Post,2017-11-15 12:19:31.012611,130,This museum didn’t think its Hitler statue was a problem — until the selfies started. https://t.co/t4lknSTwvh,929538677851684864,0.0,0.0,neutral
Sun Nov 12 02:07:25 +0000 2017,Washington Post,2017-11-15 12:19:31.012616,256,"In Vietnam, Trump blasts critics on Russia as “haters and fools,” says he would never describe North Korea’s Kim Jo… https://t.co/aK8ju4x79M",929531045069971456,0.0,0.0,neutral
Sun Nov 12 01:59:43 +0000 2017,Washington Post,2017-11-15 12:19:31.012620,43,"""We’re searching to reclaim what was lost"": In museum archives, a tribe urgently seeks proof of its past https://t.co/p3e3GCdeRp",929529104822611968,0.25,-0.25,negative
Sun Nov 12 01:26:36 +0000 2017,Washington Post,2017-11-15 12:19:31.012625,80,"In shadow of Germany’s climate conference, a village disappears to make way for coal https://t.co/Ugk4NqaiiX",929520774427365376,0.0,0.0,neutral
Sun Nov 12 00:55:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012629,63,Libertarian billionaire Charles Koch makes a big bet on foreign policy https://t.co/JHi6zNQhZH,929512837722116103,0.1125,-0.0625,negative
Sun Nov 12 00:36:43 +0000 2017,Washington Post,2017-11-15 12:19:31.012633,51,The unforgettable moment a widow touched the face that once belonged to her husband https://t.co/aDgRjtGVmj,929508217805332481,1.0,0.8,positive
Sun Nov 12 00:03:06 +0000 2017,Washington Post,2017-11-15 12:19:31.012638,39,Large religious protests halt traffic in Islamabad and Rawalpindi https://t.co/2E43wGDV7m,929499759244709890,0.3392857142857143,0.10714285714285714,positive
Sun Nov 12 00:01:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012642,20,Andrew Luck reportedly heads to Europe seeking answers about his injured shoulder https://t.co/p49DDgH8Zk,929499261548613632,0.0,0.0,neutral
Sat Nov 11 23:44:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012647,102,"A mother married her son and then her daughter, who just pleaded guilty to incest, officials say https://t.co/bBSMAo7Fdv",929494970209394689,0.625,-0.125,negative
Sat Nov 11 23:37:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012652,171,Radioactive cloud that covered Europe might be from Russia. Don’t worry about it though. https://t.co/Rdbv2RndVJ,929493206756155392,0.0,0.0,neutral
Sat Nov 11 23:30:10 +0000 2017,Washington Post,2017-11-15 12:19:31.012656,47,This museum didn’t think its Hitler statue was a problem — until the complaints started. https://t.co/nDFoRzHs2U,929491471048282112,0.0,0.0,neutral
Sat Nov 11 23:27:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012662,637,"Roy Moore is ""unfit"" for office, Maryland’s Republican governor says https://t.co/lXSYsMTLJW",929490684624736262,0.0,0.0,neutral
Sat Nov 11 23:15:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012666,65,He says he shattered his hip buying a watermelon at Walmart. A jury awarded him $7.5 million. https://t.co/TMavSzhxF5,929487667687034888,0.0,0.0,neutral
Sat Nov 11 22:42:07 +0000 2017,Washington Post,2017-11-15 12:19:31.012671,69,Why economists need Tolstoy https://t.co/rEHD5pUmeg,929479379834556416,0.0,0.0,neutral
Sat Nov 11 22:35:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012676,479,"As Trump attempts a transgender military ban, Germany celebrates its first trans commander https://t.co/4jqIC9AuI8",929477599407026179,0.21666666666666667,0.075,positive
Sat Nov 11 22:06:01 +0000 2017,Washington Post,2017-11-15 12:19:31.012682,99,"""He said he didn’t meddle"": Trump talks with Putin about U.S. elections and Syria in brief interactions https://t.co/umxaqc80k6",929470293877362688,0.3333333333333333,0.0,neutral
Sat Nov 11 21:48:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012687,91,Trump dominates the GOP base. Party leaders live with the consequences https://t.co/dQVYX1rL8L,929465773294276608,0.75,-0.33181818181818185,negative
Sat Nov 11 21:36:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012691,202,The end of an era: Farewell to the 747 https://t.co/ncVijlqScC,929462749729624064,0.0,0.0,neutral
Sat Nov 11 21:07:26 +0000 2017,Washington Post,2017-11-15 12:19:31.012696,125,Opinion | Bannon is right: It’s no coincidence The Post broke the Moore story https://t.co/Qy1c67KvVo,929455551586725888,0.5357142857142857,0.2857142857142857,positive
Sat Nov 11 20:33:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012700,28,"UCLA wins basketball game in China, but will all of the team get to come home? https://t.co/xudXwHnja7",929446903313518592,0.30000000000000004,-0.05000000000000002,negative
Sat Nov 11 20:28:01 +0000 2017,Washington Post,2017-11-15 12:19:31.012705,52,"Bill Walton apologizes ""on behalf of the human race"" over UCLA shoplifting in China https://t.co/9VWAikJxuH",929445630837182465,0.1,0.0,neutral
Sat Nov 11 20:15:06 +0000 2017,Washington Post,2017-11-15 12:19:31.012710,564,From the Post's Editorial Board: How low will the GOP sink? https://t.co/qxEVRqGVau,929442380612239361,0.3,0.0,neutral
Sat Nov 11 20:07:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012715,27,Analysis: Republicans had a great week on taxes. Or did they? https://t.co/OZWRvkJAd9,929440356256681985,0.75,0.8,positive
Sat Nov 11 19:37:05 +0000 2017,Washington Post,2017-11-15 12:19:31.012719,422,The Harlem Hellfighters were captured in a famous photo. Now a retired archivist has uncovered their stories. https://t.co/HmSdFUAGcq,929432814390579200,1.0,0.5,positive
Sat Nov 11 19:33:03 +0000 2017,Washington Post,2017-11-15 12:19:31.012724,545,"Trump’s ""America First"" looks more and more like America alone https://t.co/Gd4lZfnlMa",929431800254025728,0.4444444444444444,0.4166666666666667,positive
Sat Nov 11 19:22:02 +0000 2017,Washington Post,2017-11-15 12:19:31.012728,67,"Trump says he ""didn’t make that decision"" to ask AT&amp;T to sell off CNN’s parent company https://t.co/oLs5hjriha",929429026011340801,0.0,0.0,neutral
Sat Nov 11 19:18:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012733,83,Police question North Carolina air traffic controller after discovery of a homemade pipe bomb https://t.co/p7ITHWn6yp,929428028010221569,0.0,0.0,neutral
Sat Nov 11 19:08:04 +0000 2017,Washington Post,2017-11-15 12:19:31.012738,153,"Analysis | ""He means it"": Trump appears to take Putin’s denial about election meddling at face value https://t.co/zx8YWdeH2F",929425512895787008,0.0,0.0,neutral
Sat Nov 11 18:46:31 +0000 2017,Washington Post,2017-11-15 12:19:31.012742,65,"These crabs can grow up to 3 feet — and hunt birds, a biologist’s video proves https://t.co/Od6kLTESyU",929420090143068161,0.0,0.3,positive
